case_id,event_id,scenario,selected_strategy,predicted_delay_hours,actual_delay_hours,predicted_cost,actual_cost,covered_demand_rate,production_downtime_hours,lost_orders,customer_complaints,outcome_status,human_rating,lessons_learned,model_version,parameter_version,created_at
CASE-000511,EVT-000206,港口停运-成都-206,紧急采购+生产计划调整,72,84,673121.77,544440.89,0.8343,0,5,0,success,5,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-08-17T08:00:00+08:00
CASE-000512,EVT-000218,港口停运-青岛-218,紧急采购+生产计划调整,36,36,443007.54,420846.09,0.5984,24,0,14,partial_success,3,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-07-18T08:00:00+08:00
CASE-000513,EVT-000219,运输节点中断-成都-219,双供应商分单+安全库存锁定,72,66,711281.32,768300.9,0.8921,0,0,12,success,3,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-04-23T08:00:00+08:00
CASE-000514,EVT-000197,海关查验延误-东莞-197,铁路替代+延期交付,36,39,481358.53,1086330.92,0.8461,0,0,3,success,5,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-05-09T08:00:00+08:00
CASE-000515,EVT-000028,运输节点中断-苏州-028,双供应商分单+安全库存锁定,24,30,221050.36,236513.06,0.9126,0,0,16,success,2,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-01-19T08:00:00+08:00
CASE-000516,EVT-000117,港口停运-上海-117,铁路替代+延期交付,12,12,677862.34,543379.28,0.9011,0,5,15,success,3,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-04-17T08:00:00+08:00
CASE-000517,EVT-000082,质量召回-上海-082,紧急采购+生产计划调整,6,6,354726.91,802877.78,0.887,8,0,15,success,4,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-10-27T08:00:00+08:00
CASE-000518,EVT-000140,海关查验延误-上海-140,紧急采购+生产计划调整,12,36,814787.27,338892.19,0.9255,0,0,18,failed,1,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-05-10T08:00:00+08:00
CASE-000519,EVT-000184,海关查验延误-苏州-184,关键订单空运+备用供应商补货,6,30,727972.38,417759.81,0.764,8,5,4,success,5,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-06-19T08:00:00+08:00
CASE-000520,EVT-000023,海关查验延误-武汉-023,紧急采购+生产计划调整,12,12,156738.67,530464.07,0.9351,0,2,12,success,3,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-12-27T08:00:00+08:00
CASE-000521,EVT-000034,区域限电-东莞-034,关键订单空运+备用供应商补货,72,84,124647.98,126880.34,0.9609,24,0,7,success,4,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-03-28T08:00:00+08:00
CASE-000522,EVT-000212,运输节点中断-合肥-212,双供应商分单+安全库存锁定,6,12,836827.79,564752.25,0.5529,24,2,3,partial_success,4,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-06-01T08:00:00+08:00
CASE-000523,EVT-000236,质量召回-苏州-236,接受短期停线+控制现金成本,72,96,819268.06,1042134.7,0.9989,0,1,7,success,5,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-12-17T08:00:00+08:00
CASE-000524,EVT-000112,供应商停产-东莞-112,紧急采购+生产计划调整,0,12,797987.92,1044255.8,0.8033,0,0,5,success,5,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-12-06T08:00:00+08:00
CASE-000525,EVT-000077,供应商停产-成都-077,接受短期停线+控制现金成本,48,48,196169.17,122170.24,0.8576,0,3,10,partial_success,4,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-07-04T08:00:00+08:00
CASE-000526,EVT-000075,台风天气-武汉-075,接受短期停线+控制现金成本,72,72,165889.17,843866.25,0.9891,0,5,6,partial_success,3,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-05-26T08:00:00+08:00
CASE-000527,EVT-000030,供应商停产-武汉-030,紧急采购+生产计划调整,6,9,549518.01,1045619.01,0.586,12,0,14,failed,1,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-05-18T08:00:00+08:00
CASE-000528,EVT-000031,供应商停产-苏州-031,双供应商分单+安全库存锁定,12,6,262678.53,468287.61,0.9977,0,3,5,partial_success,4,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-07-14T08:00:00+08:00
CASE-000529,EVT-000136,需求突增-宁波-136,双供应商分单+安全库存锁定,0,6,401810.5,89257.47,0.7563,12,5,4,success,5,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-05-17T08:00:00+08:00
CASE-000530,EVT-000108,台风天气-杭州-108,接受短期停线+控制现金成本,6,6,727766.17,267110.93,0.886,12,1,17,failed,1,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-04-25T08:00:00+08:00
CASE-000531,EVT-000182,需求突增-天津-182,双供应商分单+安全库存锁定,36,36,862047.94,463785.51,0.9601,12,5,11,failed,1,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-06-09T08:00:00+08:00
CASE-000532,EVT-000130,海关查验延误-成都-130,紧急采购+生产计划调整,48,48,659467.76,1082850.97,0.9831,48,0,0,success,4,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-01-05T08:00:00+08:00
CASE-000533,EVT-000009,需求突增-成都-009,铁路替代+延期交付,24,30,847723.7,982172.35,0.9736,0,2,3,success,5,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-09-19T08:00:00+08:00
CASE-000534,EVT-000014,运输节点中断-苏州-014,接受短期停线+控制现金成本,48,72,662605.23,720715.03,0.9942,0,2,16,success,5,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-05-16T08:00:00+08:00
CASE-000535,EVT-000065,需求突增-青岛-065,接受短期停线+控制现金成本,12,15,581191.76,870820.67,0.7828,0,0,3,success,2,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-10-05T08:00:00+08:00
CASE-000536,EVT-000216,运输节点中断-宁波-216,紧急采购+生产计划调整,72,78,174410.47,345295.43,0.6905,0,3,9,success,2,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-03-03T08:00:00+08:00
CASE-000537,EVT-000147,需求突增-苏州-147,库存重分配+客户分级沟通,12,18,734776.25,834118.51,0.6499,0,0,15,success,4,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-10-28T08:00:00+08:00
CASE-000538,EVT-000037,港口停运-天津-037,关键订单空运+备用供应商补货,72,78,704522.71,210341.99,0.5323,48,0,12,success,3,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-06-09T08:00:00+08:00
CASE-000539,EVT-000152,海关查验延误-苏州-152,库存重分配+客户分级沟通,0,0,539322.53,917745.54,0.8802,0,0,6,success,5,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-09-30T08:00:00+08:00
CASE-000540,EVT-000088,港口停运-天津-088,双供应商分单+安全库存锁定,12,18,311417.58,88819.36,0.9943,48,1,16,success,5,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-08-22T08:00:00+08:00
CASE-000541,EVT-000172,质量召回-天津-172,紧急采购+生产计划调整,36,30,261080.96,462384.46,0.9623,24,1,14,success,4,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-03-29T08:00:00+08:00
CASE-000542,EVT-000111,运输节点中断-杭州-111,紧急采购+生产计划调整,24,27,588776.6,1194513.67,0.9049,48,0,9,failed,2,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-11-12T08:00:00+08:00
CASE-000543,EVT-000073,质量召回-天津-073,关键订单空运+备用供应商补货,6,6,229131.49,549096.72,0.981,24,0,7,success,3,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-06-16T08:00:00+08:00
CASE-000544,EVT-000127,质量召回-天津-127,接受短期停线+控制现金成本,36,42,454999.22,738547.82,0.7322,4,0,8,failed,3,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-04-30T08:00:00+08:00
CASE-000545,EVT-000046,区域限电-东莞-046,铁路替代+延期交付,48,48,805967.24,1161952.39,0.7088,8,2,10,success,2,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-10-06T08:00:00+08:00
CASE-000546,EVT-000162,运输节点中断-天津-162,接受短期停线+控制现金成本,24,48,558639.17,699651.26,0.5797,8,3,16,partial_success,4,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-02-07T08:00:00+08:00
CASE-000547,EVT-000076,海关查验延误-青岛-076,关键订单空运+备用供应商补货,12,12,166184.95,164027.59,0.5535,4,3,2,partial_success,3,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-05-25T08:00:00+08:00
CASE-000548,EVT-000064,质量召回-天津-064,紧急采购+生产计划调整,36,36,178087.98,78093.75,0.6288,12,2,10,failed,1,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-08-25T08:00:00+08:00
CASE-000549,EVT-000193,区域限电-宁波-193,紧急采购+生产计划调整,6,6,634602.7,285293.05,0.7506,8,1,16,success,4,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-12-03T08:00:00+08:00
CASE-000550,EVT-000001,运输节点中断-武汉-001,紧急采购+生产计划调整,24,24,794785.06,639387.93,0.6593,48,5,3,partial_success,3,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-07-15T08:00:00+08:00
CASE-000551,EVT-000046,区域限电-东莞-046,关键订单空运+备用供应商补货,24,48,470097.63,934846.66,0.5822,0,3,6,success,4,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-01-23T08:00:00+08:00
CASE-000552,EVT-000056,运输节点中断-合肥-056,双供应商分单+安全库存锁定,48,48,709033.13,1011731.68,0.6359,48,0,11,success,5,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-08-05T08:00:00+08:00
CASE-000553,EVT-000099,质量召回-宁波-099,铁路替代+延期交付,48,48,226311.52,269377.75,0.526,0,2,17,success,4,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-09-13T08:00:00+08:00
CASE-000554,EVT-000078,海关查验延误-成都-078,接受短期停线+控制现金成本,0,0,251245.98,96980.46,0.6867,0,2,14,success,5,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-08-15T08:00:00+08:00
CASE-000555,EVT-000117,港口停运-上海-117,双供应商分单+安全库存锁定,72,84,850050.7,880108.64,0.5481,0,0,1,success,2,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-11-10T08:00:00+08:00
CASE-000556,EVT-000189,需求突增-武汉-189,接受短期停线+控制现金成本,6,6,331648.43,1017427.41,0.7356,4,1,5,success,2,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-12-19T08:00:00+08:00
CASE-000557,EVT-000080,质量召回-武汉-080,双供应商分单+安全库存锁定,24,18,863828.13,837105.96,0.8926,0,0,17,success,2,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-04-05T08:00:00+08:00
CASE-000558,EVT-000158,区域限电-青岛-158,库存重分配+客户分级沟通,24,48,190587.33,515473.48,0.558,0,0,16,success,4,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-12-18T08:00:00+08:00
CASE-000559,EVT-000219,运输节点中断-成都-219,铁路替代+延期交付,24,18,874285.59,917915.61,0.9209,0,0,10,failed,1,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-02-20T08:00:00+08:00
CASE-000560,EVT-000104,需求突增-成都-104,关键订单空运+备用供应商补货,72,75,878632.28,804277.83,0.8733,12,0,14,partial_success,3,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-02-28T08:00:00+08:00
CASE-000561,EVT-000105,港口停运-天津-105,关键订单空运+备用供应商补货,72,96,786407.31,1130629.48,0.5815,12,5,2,partial_success,5,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-01-22T08:00:00+08:00
CASE-000562,EVT-000101,台风天气-成都-101,铁路替代+延期交付,48,54,419771.29,1087681.8,0.5407,8,0,10,partial_success,4,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-08-04T08:00:00+08:00
CASE-000563,EVT-000073,质量召回-天津-073,紧急采购+生产计划调整,12,12,38486.88,740376.58,0.7951,24,1,4,success,3,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-06-04T08:00:00+08:00
CASE-000564,EVT-000042,港口停运-东莞-042,铁路替代+延期交付,6,18,112769.18,1175097.86,0.6024,8,0,5,success,2,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-05-13T08:00:00+08:00
CASE-000565,EVT-000152,海关查验延误-苏州-152,双供应商分单+安全库存锁定,6,0,536223.59,843426.97,0.6514,0,0,10,partial_success,5,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-11-04T08:00:00+08:00
CASE-000566,EVT-000088,港口停运-天津-088,双供应商分单+安全库存锁定,6,30,32797.08,154334.83,0.9875,0,3,18,partial_success,5,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-07-13T08:00:00+08:00
CASE-000567,EVT-000014,运输节点中断-苏州-014,关键订单空运+备用供应商补货,24,24,645468.25,943743.08,0.8333,24,0,11,success,5,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-01-30T08:00:00+08:00
CASE-000568,EVT-000118,区域限电-成都-118,铁路替代+延期交付,12,15,675265.2,599398.77,0.9201,12,0,13,success,3,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-11-19T08:00:00+08:00
CASE-000569,EVT-000165,质量召回-青岛-165,双供应商分单+安全库存锁定,0,0,79894.12,661390.58,0.7386,24,5,10,success,2,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-04-06T08:00:00+08:00
CASE-000570,EVT-000078,海关查验延误-成都-078,紧急采购+生产计划调整,24,30,218009.07,302023.7,0.7762,4,5,15,success,2,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-08-15T08:00:00+08:00
CASE-000571,EVT-000173,港口停运-东莞-173,接受短期停线+控制现金成本,24,18,423894.28,883762.12,0.9382,0,0,17,success,4,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-03-03T08:00:00+08:00
CASE-000572,EVT-000065,需求突增-青岛-065,铁路替代+延期交付,6,12,525556.86,131120.64,0.6122,24,0,2,failed,1,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-02-12T08:00:00+08:00
CASE-000573,EVT-000207,海关查验延误-青岛-207,铁路替代+延期交付,12,15,73570.74,1075708.4,0.5672,48,0,5,success,4,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-11-03T08:00:00+08:00
CASE-000574,EVT-000101,台风天气-成都-101,铁路替代+延期交付,12,12,680455.78,1092383.12,0.726,12,2,18,success,5,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-02-04T08:00:00+08:00
CASE-000575,EVT-000098,台风天气-杭州-098,关键订单空运+备用供应商补货,6,12,220744.95,275481.91,0.6324,12,0,4,success,3,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-10-25T08:00:00+08:00
CASE-000576,EVT-000066,港口停运-青岛-066,库存重分配+客户分级沟通,6,9,126890.4,1105079.11,0.786,8,0,14,success,3,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-09-05T08:00:00+08:00
CASE-000577,EVT-000027,质量召回-苏州-027,关键订单空运+备用供应商补货,0,12,290983.77,483425.04,0.7825,0,2,8,failed,3,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-08-26T08:00:00+08:00
CASE-000578,EVT-000131,需求突增-宁波-131,接受短期停线+控制现金成本,36,39,806055.53,306891.04,0.9524,0,0,0,success,3,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-04-05T08:00:00+08:00
CASE-000579,EVT-000235,供应商停产-苏州-235,库存重分配+客户分级沟通,36,48,720919.64,538249.34,0.7976,0,2,14,partial_success,4,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-08-25T08:00:00+08:00
CASE-000580,EVT-000087,区域限电-武汉-087,紧急采购+生产计划调整,6,0,890567.87,418108.28,0.9386,0,0,13,partial_success,3,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-12-04T08:00:00+08:00
CASE-000581,EVT-000051,区域限电-合肥-051,紧急采购+生产计划调整,24,27,290540.38,168979.84,0.7248,0,0,6,failed,1,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-08-14T08:00:00+08:00
CASE-000582,EVT-000068,海关查验延误-武汉-068,紧急采购+生产计划调整,48,72,158301.54,103965.22,0.7494,24,5,6,success,5,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-10-09T08:00:00+08:00
CASE-000583,EVT-000052,需求突增-上海-052,关键订单空运+备用供应商补货,6,30,847686.31,702490.24,0.7978,0,0,14,partial_success,5,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-12-31T08:00:00+08:00
CASE-000584,EVT-000102,运输节点中断-杭州-102,铁路替代+延期交付,0,24,810450.1,425789.61,0.81,48,2,2,success,4,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-11-07T08:00:00+08:00
CASE-000585,EVT-000198,供应商停产-青岛-198,库存重分配+客户分级沟通,6,9,158821.11,261005.16,0.8807,4,5,8,success,3,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-11-07T08:00:00+08:00
CASE-000586,EVT-000037,港口停运-天津-037,紧急采购+生产计划调整,36,36,112962.92,115387.99,0.8717,48,5,7,success,3,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-01-15T08:00:00+08:00
CASE-000587,EVT-000132,质量召回-青岛-132,库存重分配+客户分级沟通,48,42,504953.44,469459.1,0.8609,4,2,6,partial_success,2,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-09-01T08:00:00+08:00
CASE-000588,EVT-000170,港口停运-青岛-170,双供应商分单+安全库存锁定,36,36,328276.06,444451.29,0.7016,8,1,11,success,3,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-09-16T08:00:00+08:00
CASE-000589,EVT-000083,港口停运-上海-083,接受短期停线+控制现金成本,36,39,488441.19,544725.22,0.6154,0,3,13,success,3,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-10-13T08:00:00+08:00
CASE-000590,EVT-000084,运输节点中断-合肥-084,接受短期停线+控制现金成本,0,12,70091.06,753878.77,0.5743,4,0,14,success,5,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-11-11T08:00:00+08:00
CASE-000591,EVT-000172,质量召回-天津-172,关键订单空运+备用供应商补货,72,84,33144.19,617126.85,0.8596,8,0,18,success,4,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-12-16T08:00:00+08:00
CASE-000592,EVT-000196,海关查验延误-天津-196,接受短期停线+控制现金成本,36,42,512287.11,946161.92,0.932,0,3,3,partial_success,2,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-03-23T08:00:00+08:00
CASE-000593,EVT-000149,海关查验延误-上海-149,接受短期停线+控制现金成本,36,48,774220.2,493996.61,0.8767,48,3,2,partial_success,2,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-02-12T08:00:00+08:00
CASE-000594,EVT-000183,台风天气-成都-183,库存重分配+客户分级沟通,0,24,290517.91,890356.69,0.8813,48,1,6,success,2,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-09-28T08:00:00+08:00
CASE-000595,EVT-000060,海关查验延误-杭州-060,接受短期停线+控制现金成本,6,6,597979.32,472048.65,0.5258,12,0,14,success,3,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-08-10T08:00:00+08:00
CASE-000596,EVT-000084,运输节点中断-合肥-084,双供应商分单+安全库存锁定,0,0,822980.29,407903.88,0.9857,12,1,10,partial_success,4,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-12-06T08:00:00+08:00
CASE-000597,EVT-000226,海关查验延误-杭州-226,关键订单空运+备用供应商补货,48,60,889840.57,583019.3,0.8235,12,5,8,success,3,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-03-16T08:00:00+08:00
CASE-000598,EVT-000023,海关查验延误-武汉-023,紧急采购+生产计划调整,24,30,613816.41,624808.26,0.958,8,0,4,success,5,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-11-11T08:00:00+08:00
CASE-000599,EVT-000150,需求突增-苏州-150,库存重分配+客户分级沟通,48,54,656313.0,229789.14,0.8748,0,3,7,failed,1,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-06-09T08:00:00+08:00
CASE-000600,EVT-000001,运输节点中断-武汉-001,库存重分配+客户分级沟通,0,0,444453.65,854463.7,0.5377,0,2,11,success,2,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-04-26T08:00:00+08:00
