case_id,event_id,scenario,selected_strategy,predicted_delay_hours,actual_delay_hours,predicted_cost,actual_cost,covered_demand_rate,production_downtime_hours,lost_orders,customer_complaints,outcome_status,human_rating,lessons_learned,model_version,parameter_version,created_at
CASE-000505,EVT-000145,供应商停产-苏州-145,库存重分配+客户分级沟通,72,33.02,548592.72,467505.35,0.8586,0,0,1,success,5,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-11-17T08:00:00+08:00
CASE-000506,EVT-000055,需求突增-成都-055,关键订单空运+备用供应商补货,36,20.67,36081.87,44423.78,0.9251,24,2,14,failed,4,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-04-16T08:00:00+08:00
CASE-000507,EVT-000216,运输节点中断-宁波-216,铁路替代+延期交付,36,31.23,747063.53,672532.67,0.6934,24,1,4,success,3,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-12-06T08:00:00+08:00
CASE-000508,EVT-000017,需求突增-杭州-017,紧急采购+生产计划调整,36,20.68,465740.99,347899.46,0.9946,8,1,3,success,4,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-05-08T08:00:00+08:00
CASE-000509,EVT-000165,质量召回-青岛-165,铁路替代+延期交付,12,9.24,265630.6,111564.85,0.8446,3,1,8,success,4,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-04-24T08:00:00+08:00
CASE-000510,EVT-000174,海关查验延误-宁波-174,接受短期停线+控制现金成本,24,20.52,547776.11,575219.76,0.8588,15,1,0,success,5,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-03-23T08:00:00+08:00
CASE-000511,EVT-000070,港口停运-宁波-070,双供应商分单+安全库存锁定,72,82.55,882408.08,676671.32,0.8841,18,3,14,partial_success,4,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-01-25T08:00:00+08:00
CASE-000512,EVT-000238,运输节点中断-杭州-238,紧急采购+生产计划调整,48,60.86,603584.7,754075.34,0.6071,14,1,2,success,4,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-12-03T08:00:00+08:00
CASE-000513,EVT-000168,区域限电-苏州-168,双供应商分单+安全库存锁定,6,7.84,162439.44,188920.58,0.7563,21,1,7,success,3,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-07-24T08:00:00+08:00
CASE-000514,EVT-000053,港口停运-东莞-053,双供应商分单+安全库存锁定,12,14.58,333981.27,270794.49,0.8195,18,2,10,partial_success,4,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-07-13T08:00:00+08:00
CASE-000515,EVT-000018,台风天气-东莞-018,库存重分配+客户分级沟通,24,4.32,535551.64,400656.0,0.898,5,1,0,success,4,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-06-06T08:00:00+08:00
CASE-000516,EVT-000101,台风天气-成都-101,铁路替代+延期交付,24,15.75,751385.3,618733.52,0.9029,0,1,4,success,4,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-03-10T08:00:00+08:00
CASE-000517,EVT-000045,质量召回-天津-045,紧急采购+生产计划调整,12,2.39,679660.46,426687.38,0.9589,7,0,7,success,5,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-12-12T08:00:00+08:00
CASE-000518,EVT-000175,区域限电-苏州-175,紧急采购+生产计划调整,24,32.45,233297.16,212420.68,0.7857,14,1,5,success,4,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-03-09T08:00:00+08:00
CASE-000519,EVT-000068,海关查验延误-武汉-068,接受短期停线+控制现金成本,6,2.33,34519.94,24121.31,1.0,0,0,0,success,5,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-01-03T08:00:00+08:00
CASE-000520,EVT-000231,运输节点中断-天津-231,接受短期停线+控制现金成本,6,7.11,739160.32,784414.34,0.7566,6,0,6,success,3,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-10-14T08:00:00+08:00
CASE-000521,EVT-000182,需求突增-天津-182,关键订单空运+备用供应商补货,48,29.11,719488.86,595973.24,0.5961,20,1,7,success,4,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-07-27T08:00:00+08:00
CASE-000522,EVT-000163,区域限电-宁波-163,关键订单空运+备用供应商补货,12,9.83,349831.43,223939.25,0.908,7,0,3,success,5,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-02-23T08:00:00+08:00
CASE-000523,EVT-000150,需求突增-苏州-150,紧急采购+生产计划调整,48,96.54,81209.46,131547.13,0.5467,50,2,16,failed,1,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-04-07T08:00:00+08:00
CASE-000524,EVT-000084,运输节点中断-合肥-084,关键订单空运+备用供应商补货,36,45.42,416461.6,540635.33,0.7596,6,1,7,success,4,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-02-08T08:00:00+08:00
CASE-000525,EVT-000120,供应商停产-天津-120,关键订单空运+备用供应商补货,12,21.62,827368.67,1484752.65,0.52,40,5,20,failed,2,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-10-18T08:00:00+08:00
CASE-000526,EVT-000202,台风天气-武汉-202,紧急采购+生产计划调整,48,15.33,795231.32,465438.48,0.806,14,0,0,success,4,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-08-30T08:00:00+08:00
CASE-000527,EVT-000022,质量召回-成都-022,库存重分配+客户分级沟通,36,38.88,509886.68,790258.73,0.6701,16,2,13,partial_success,5,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-12-25T08:00:00+08:00
CASE-000528,EVT-000168,区域限电-苏州-168,接受短期停线+控制现金成本,12,7.54,728046.25,888721.54,0.7681,28,1,9,partial_success,4,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-06-06T08:00:00+08:00
CASE-000529,EVT-000127,质量召回-天津-127,接受短期停线+控制现金成本,36,31.15,518009.62,319814.11,0.7367,8,2,8,success,4,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-06-03T08:00:00+08:00
CASE-000530,EVT-000152,海关查验延误-苏州-152,关键订单空运+备用供应商补货,24,16.41,740785.24,479484.63,1.0,0,1,4,partial_success,3,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-09-22T08:00:00+08:00
CASE-000531,EVT-000126,运输节点中断-杭州-126,双供应商分单+安全库存锁定,12,12.85,693143.04,767703.29,0.7826,16,2,8,success,4,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-09-23T08:00:00+08:00
CASE-000532,EVT-000171,运输节点中断-武汉-171,铁路替代+延期交付,6,3.03,710349.86,681437.5,0.9039,25,1,5,success,4,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-05-16T08:00:00+08:00
CASE-000533,EVT-000127,质量召回-天津-127,铁路替代+延期交付,12,11.91,783686.22,331344.26,0.6891,18,2,12,failed,1,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-12-15T08:00:00+08:00
CASE-000534,EVT-000167,海关查验延误-上海-167,库存重分配+客户分级沟通,24,21.33,812198.18,990609.9,0.6058,18,1,9,partial_success,5,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-04-15T08:00:00+08:00
CASE-000535,EVT-000052,需求突增-上海-052,关键订单空运+备用供应商补货,48,63.6,219354.41,306204.14,0.7774,12,2,8,success,4,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-07-31T08:00:00+08:00
CASE-000536,EVT-000100,供应商停产-东莞-100,双供应商分单+安全库存锁定,6,4.68,629575.44,535497.58,0.8665,31,0,3,success,5,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-12-04T08:00:00+08:00
CASE-000537,EVT-000228,运输节点中断-东莞-228,铁路替代+延期交付,48,98.16,407685.88,837033.25,0.5525,37,2,16,failed,3,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-09-27T08:00:00+08:00
CASE-000538,EVT-000074,质量召回-成都-074,库存重分配+客户分级沟通,36,29.5,509787.83,419515.54,0.8678,18,1,2,success,5,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-08-03T08:00:00+08:00
CASE-000539,EVT-000081,港口停运-杭州-081,铁路替代+延期交付,6,6.7,479471.17,519104.98,0.5874,27,3,13,failed,3,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-06-13T08:00:00+08:00
CASE-000540,EVT-000079,海关查验延误-苏州-079,关键订单空运+备用供应商补货,36,50.66,274854.07,360154.21,0.6434,38,5,17,failed,2,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-08-26T08:00:00+08:00
CASE-000541,EVT-000176,供应商停产-成都-176,库存重分配+客户分级沟通,6,4.89,135710.56,85793.95,0.838,10,0,3,success,4,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-09-08T08:00:00+08:00
CASE-000542,EVT-000142,需求突增-宁波-142,铁路替代+延期交付,72,80.69,367757.92,397533.94,0.6738,18,2,11,partial_success,2,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-11-02T08:00:00+08:00
CASE-000543,EVT-000125,台风天气-苏州-125,紧急采购+生产计划调整,24,35.0,540098.92,797121.23,0.52,31,4,19,failed,1,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-11-30T08:00:00+08:00
CASE-000544,EVT-000127,质量召回-天津-127,铁路替代+延期交付,24,27.15,768312.17,829560.18,0.8251,0,0,0,success,4,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-07-12T08:00:00+08:00
CASE-000545,EVT-000077,供应商停产-成都-077,接受短期停线+控制现金成本,36,21.66,841134.58,430686.54,1.0,16,0,0,success,3,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-08-23T08:00:00+08:00
CASE-000546,EVT-000117,港口停运-上海-117,库存重分配+客户分级沟通,72,110.47,861423.72,992301.43,0.5499,46,3,19,failed,2,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-09-23T08:00:00+08:00
CASE-000547,EVT-000191,台风天气-合肥-191,铁路替代+延期交付,36,34.74,805871.51,522871.45,0.8187,21,0,0,success,3,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-10-22T08:00:00+08:00
CASE-000548,EVT-000052,需求突增-上海-052,关键订单空运+备用供应商补货,72,57.3,235272.33,189655.34,0.8129,26,2,3,success,4,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-04-12T08:00:00+08:00
CASE-000549,EVT-000025,海关查验延误-武汉-025,双供应商分单+安全库存锁定,72,54.87,667151.57,338827.99,0.9203,16,3,5,success,5,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-10-17T08:00:00+08:00
CASE-000550,EVT-000098,台风天气-杭州-098,铁路替代+延期交付,6,9.19,384270.34,495751.03,0.694,26,1,6,success,5,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-10-07T08:00:00+08:00
CASE-000551,EVT-000227,供应商停产-上海-227,双供应商分单+安全库存锁定,48,32.77,502130.53,495185.18,0.8283,7,1,5,partial_success,4,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-02-07T08:00:00+08:00
CASE-000552,EVT-000125,台风天气-苏州-125,紧急采购+生产计划调整,48,32.04,407935.91,497137.87,0.8536,28,0,0,success,5,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-03-12T08:00:00+08:00
CASE-000553,EVT-000021,运输节点中断-上海-021,铁路替代+延期交付,72,82.7,593104.5,722235.97,0.8744,28,0,8,partial_success,3,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-05-12T08:00:00+08:00
CASE-000554,EVT-000049,海关查验延误-上海-049,紧急采购+生产计划调整,48,69.22,65735.59,82512.94,0.52,23,2,16,failed,1,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-07-29T08:00:00+08:00
CASE-000555,EVT-000068,海关查验延误-武汉-068,关键订单空运+备用供应商补货,36,51.95,29579.51,34680.84,0.52,38,4,14,partial_success,3,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-04-24T08:00:00+08:00
CASE-000556,EVT-000124,区域限电-上海-124,双供应商分单+安全库存锁定,36,44.86,799298.31,912005.11,0.6936,22,3,7,success,4,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-03-23T08:00:00+08:00
CASE-000557,EVT-000032,台风天气-成都-032,接受短期停线+控制现金成本,24,15.59,307775.34,261219.46,0.8602,17,2,8,partial_success,2,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-02-15T08:00:00+08:00
CASE-000558,EVT-000014,运输节点中断-苏州-014,关键订单空运+备用供应商补货,72,57.93,834759.65,627006.86,0.8119,15,2,10,partial_success,4,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-04-27T08:00:00+08:00
CASE-000559,EVT-000070,港口停运-宁波-070,关键订单空运+备用供应商补货,72,46.57,61522.14,58829.34,0.953,5,0,0,success,4,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-02-26T08:00:00+08:00
CASE-000560,EVT-000181,质量召回-青岛-181,库存重分配+客户分级沟通,72,81.44,335475.95,335904.65,0.6666,28,2,14,partial_success,3,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-10-28T08:00:00+08:00
CASE-000561,EVT-000197,海关查验延误-东莞-197,关键订单空运+备用供应商补货,24,31.57,638676.19,960616.93,0.6515,28,4,15,failed,2,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-05-19T08:00:00+08:00
CASE-000562,EVT-000078,海关查验延误-成都-078,接受短期停线+控制现金成本,36,36.02,524208.08,328378.67,0.7717,26,2,13,partial_success,2,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-12-03T08:00:00+08:00
CASE-000563,EVT-000079,海关查验延误-苏州-079,双供应商分单+安全库存锁定,6,2.48,48936.56,65115.97,0.8657,15,2,10,partial_success,4,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-06-20T08:00:00+08:00
CASE-000564,EVT-000057,区域限电-宁波-057,双供应商分单+安全库存锁定,6,2.85,528939.77,394046.96,0.9121,0,3,10,failed,4,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-08-13T08:00:00+08:00
CASE-000565,EVT-000010,台风天气-武汉-010,库存重分配+客户分级沟通,6,5.0,817741.22,430446.26,0.979,9,0,2,success,3,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-11-28T08:00:00+08:00
CASE-000566,EVT-000221,运输节点中断-武汉-221,铁路替代+延期交付,24,26.69,824467.52,1143507.99,0.5454,47,3,12,failed,3,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-07-13T08:00:00+08:00
CASE-000567,EVT-000139,海关查验延误-天津-139,接受短期停线+控制现金成本,72,56.87,284898.0,287784.02,0.7945,11,1,3,success,4,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-09-08T08:00:00+08:00
CASE-000568,EVT-000214,区域限电-宁波-214,库存重分配+客户分级沟通,12,7.91,490295.7,625398.25,0.8692,21,2,9,success,4,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-09-19T08:00:00+08:00
CASE-000569,EVT-000132,质量召回-青岛-132,双供应商分单+安全库存锁定,24,26.27,411303.28,482369.65,0.7501,9,0,0,success,4,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-11-18T08:00:00+08:00
CASE-000570,EVT-000123,运输节点中断-宁波-123,接受短期停线+控制现金成本,24,21.49,65972.14,47878.92,0.7922,15,3,15,failed,2,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-02-06T08:00:00+08:00
CASE-000571,EVT-000011,台风天气-杭州-011,接受短期停线+控制现金成本,12,11.12,785452.93,804027.86,0.6226,41,2,13,partial_success,2,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-03-16T08:00:00+08:00
CASE-000572,EVT-000195,区域限电-杭州-195,双供应商分单+安全库存锁定,36,45.02,422886.57,495968.93,0.6357,39,2,15,failed,1,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-08-12T08:00:00+08:00
CASE-000573,EVT-000076,海关查验延误-青岛-076,库存重分配+客户分级沟通,48,31.69,667002.28,681615.41,0.8319,7,2,5,success,3,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-09-03T08:00:00+08:00
CASE-000574,EVT-000069,区域限电-苏州-069,关键订单空运+备用供应商补货,36,42.3,524251.24,508306.99,0.6973,18,3,14,failed,5,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-09-27T08:00:00+08:00
CASE-000575,EVT-000229,台风天气-合肥-229,铁路替代+延期交付,48,35.71,889821.03,803683.44,0.7302,17,2,13,partial_success,4,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-01-06T08:00:00+08:00
CASE-000576,EVT-000111,运输节点中断-杭州-111,紧急采购+生产计划调整,48,38.75,457898.69,424977.62,0.9352,4,2,6,success,5,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-04-14T08:00:00+08:00
CASE-000577,EVT-000037,港口停运-天津-037,铁路替代+延期交付,36,49.58,72775.58,100132.88,0.6163,39,2,11,success,3,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-08-01T08:00:00+08:00
CASE-000578,EVT-000087,区域限电-武汉-087,紧急采购+生产计划调整,24,13.67,273871.57,132547.49,1.0,4,0,0,success,4,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-04-23T08:00:00+08:00
CASE-000579,EVT-000136,需求突增-宁波-136,库存重分配+客户分级沟通,6,7.03,709668.54,716644.77,0.8324,23,3,8,failed,3,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-08-17T08:00:00+08:00
CASE-000580,EVT-000138,台风天气-上海-138,紧急采购+生产计划调整,48,48.65,32900.9,44777.28,0.5686,26,3,14,success,5,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-04-17T08:00:00+08:00
CASE-000581,EVT-000117,港口停运-上海-117,接受短期停线+控制现金成本,48,46.78,758453.44,876739.79,0.773,38,2,13,failed,3,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-07-27T08:00:00+08:00
CASE-000582,EVT-000183,台风天气-成都-183,库存重分配+客户分级沟通,6,3.28,119446.55,67554.62,0.9204,4,2,9,success,4,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-08-26T08:00:00+08:00
CASE-000583,EVT-000189,需求突增-武汉-189,紧急采购+生产计划调整,36,24.2,468594.4,347200.47,0.9549,18,3,15,partial_success,3,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-11-26T08:00:00+08:00
CASE-000584,EVT-000053,港口停运-东莞-053,铁路替代+延期交付,48,44.63,535977.51,662931.76,0.7513,22,1,10,partial_success,4,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-09-07T08:00:00+08:00
CASE-000585,EVT-000009,需求突增-成都-009,双供应商分单+安全库存锁定,12,2.16,451643.62,189690.32,1.0,0,1,4,success,4,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-09-01T08:00:00+08:00
CASE-000586,EVT-000128,运输节点中断-上海-128,铁路替代+延期交付,6,3.68,232650.83,201899.82,0.8816,9,0,0,success,5,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-10-07T08:00:00+08:00
CASE-000587,EVT-000238,运输节点中断-杭州-238,铁路替代+延期交付,24,22.44,453201.66,457728.33,0.8725,0,2,2,success,4,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-09-13T08:00:00+08:00
CASE-000588,EVT-000105,港口停运-天津-105,接受短期停线+控制现金成本,6,3.82,150179.4,143914.3,0.9751,0,0,7,partial_success,3,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-04-03T08:00:00+08:00
CASE-000589,EVT-000180,港口停运-成都-180,紧急采购+生产计划调整,12,19.37,71375.56,106891.46,0.6986,37,4,13,partial_success,3,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-08-15T08:00:00+08:00
CASE-000590,EVT-000186,供应商停产-青岛-186,库存重分配+客户分级沟通,36,33.97,678858.26,816295.65,0.7387,8,0,9,success,3,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-01-20T08:00:00+08:00
CASE-000591,EVT-000181,质量召回-青岛-181,紧急采购+生产计划调整,72,12.96,846072.98,808481.0,0.9869,2,0,2,success,5,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-03-23T08:00:00+08:00
CASE-000592,EVT-000190,区域限电-武汉-190,关键订单空运+备用供应商补货,12,11.62,437398.24,510790.07,0.7949,20,0,4,success,4,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-01-02T08:00:00+08:00
CASE-000593,EVT-000004,供应商停产-东莞-004,双供应商分单+安全库存锁定,6,5.09,272956.49,264844.15,0.8585,14,0,1,success,4,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-05-09T08:00:00+08:00
CASE-000594,EVT-000160,质量召回-宁波-160,双供应商分单+安全库存锁定,72,112.25,877879.2,1080244.09,0.5815,42,4,15,failed,2,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-01-03T08:00:00+08:00
CASE-000595,EVT-000049,海关查验延误-上海-049,紧急采购+生产计划调整,48,76.89,609629.26,1055117.42,0.52,39,4,17,failed,2,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-03-03T08:00:00+08:00
CASE-000596,EVT-000213,区域限电-武汉-213,关键订单空运+备用供应商补货,48,11.33,241333.94,133944.02,0.9221,6,1,0,success,5,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-01-11T08:00:00+08:00
CASE-000597,EVT-000009,需求突增-成都-009,紧急采购+生产计划调整,48,31.19,170377.28,135736.93,0.9084,6,2,12,partial_success,4,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2026-01-01T08:00:00+08:00
CASE-000598,EVT-000019,需求突增-杭州-019,铁路替代+延期交付,48,48.87,382506.24,419239.67,0.7976,16,2,10,success,3,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-10-26T08:00:00+08:00
CASE-000599,EVT-000151,海关查验延误-成都-151,紧急采购+生产计划调整,12,11.16,428374.18,530082.32,0.9089,14,2,10,success,4,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-10-19T08:00:00+08:00
CASE-000600,EVT-000236,质量召回-苏州-236,库存重分配+客户分级沟通,6,8.38,483506.02,490083.47,0.779,20,3,5,success,4,优先保障A级客户，并同时验证备用供应商产能、质量与运输可用性。,demo-rule-v1,expert-2026-06,2025-08-18T08:00:00+08:00
